One_digit_id,Epitope_Convergence_Group_Interface_G_100_epi_SG100AB,Epitope_Convergence_Group_Interface_G_100_epi_SG95AB,Epitope_Convergence_Group_Interface_G_100_epi_SG80AB,Epitope_Convergence_Group_Interface_G_95_epi_SG100AB,Epitope_Convergence_Group_Interface_G_95_epi_SG95AB,Epitope_Convergence_Group_Interface_G_95_epi_SG80AB
8dyx_9,-1,-1,-1,-1,-1,-1
8dyy_0,-1,-1,-1,-1,-1,-1
8dyy_1,-1,-1,-1,-1,-1,-1
8dyy_2,-1,-1,-1,-1,-1,-1
8dyy_3,-1,-1,-1,-1,-1,-1
8dyy_4,-1,-1,-1,-1,-1,-1
8dyy_5,-1,-1,-1,-1,-1,-1
8dyy_6,-1,-1,-1,-1,-1,-1
8dyy_7,-1,-1,-1,-1,-1,-1
8dyy_8,-1,-1,-1,-1,-1,-1
8dz3_0,-1,-1,-1,-1,-1,-1
8dz3_1,-1,-1,-1,-1,-1,-1
8dz3_2,-1,-1,-1,-1,-1,-1
8dz3_3,-1,-1,-1,-1,-1,-1
8dz3_4,-1,-1,-1,-1,-1,-1
8dz3_5,-1,-1,-1,-1,-1,-1
8dz3_6,-1,-1,-1,-1,-1,-1
8dz4_0,-1,-1,-1,-1,-1,-1
8dz4_2,-1,-1,-1,-1,-1,-1
8dz4_3,-1,-1,-1,-1,-1,-1
8dz4_4,-1,-1,-1,-1,-1,-1
8dz4_5,-1,-1,-1,-1,-1,-1
8dz4_6,-1,-1,-1,-1,-1,-1
8dz4_7,-1,-1,-1,-1,-1,-1
8dz4_8,-1,-1,-1,-1,-1,-1
8dz4_9,-1,-1,-1,-1,-1,-1
8d0y_0,-1,-1,-1,-1,-1,-1
7y58_0,-1,-1,-1,-1,-1,-1
7y58_1,-1,-1,-1,-1,-1,-1
8cim_0,-1,-1,-1,-1,-1,-1
7yve_1,-1,-1,-1,-1,-1,-1
7yvg_2,-1,-1,-1,-1,-1,-1
7yvi_0,-1,-1,-1,-1,-1,-1
7yvk_2,-1,-1,-1,-1,-1,-1
7yvn_0,-1,-1,-1,-1,-1,-1
7yvn_1,-1,-1,-1,-1,-1,-1
7yvn_2,-1,-1,-1,-1,-1,-1
7yvo_0,-1,-1,-1,-1,-1,-1
7yvo_1,-1,-1,-1,-1,-1,-1
7yvo_2,-1,-1,-1,-1,-1,-1
7yvo_3,-1,-1,-1,-1,-1,-1
7yvp_0,-1,-1,-1,-1,-1,-1
7yvp_1,-1,-1,-1,-1,-1,-1
7yvp_2,-1,-1,-1,-1,-1,-1
7yvp_3,-1,-1,-1,-1,-1,-1
7yvp_4,-1,-1,-1,-1,-1,-1
8gou_0,-1,-1,-1,-1,-1,-1
8da0_0,-1,-1,-1,-1,-1,-1
8fl1_0,-1,-1,-1,-1,-1,-1
8a94_0,-1,-1,-1,-1,-1,-1
8a99_0,-1,-1,-1,-1,-1,-1
8itu_1,-1,-1,-1,-1,-1,-1
8h00_1,-1,-1,-1,-1,-1,-1
8h01_1,-1,-1,-1,-1,-1,-1
7rkn_0,-1,-1,-1,248,-1,-1
7yon_0,230,-1,-1,248,-1,-1
8xbe_0,230,-1,-1,248,-1,-1
8xbh_0,230,-1,-1,248,-1,-1
7ru6_0,-1,-1,-1,-1,-1,-1
7rug_0,-1,-1,-1,-1,-1,-1
7x8p_0,-1,-1,-1,-1,-1,-1
7wvd_1,-1,-1,-1,-1,-1,-1
8gv6_1,-1,-1,-1,-1,-1,-1
7zlg_0,-1,-1,-1,-1,-1,-1
7zlh_0,-1,-1,-1,-1,-1,-1
7zli_0,-1,-1,-1,-1,-1,-1
7zlj_0,-1,-1,-1,-1,-1,-1
8dam_0,-1,-1,-1,-1,-1,-1
8dam_1,-1,-1,-1,-1,-1,-1
7uz6_0,-1,-1,-1,-1,-1,-1
7my3_1,-1,-1,-1,-1,-1,-1
2vwe_0,-1,-1,-1,-1,-1,-1
6rcv_2,-1,-1,-1,-1,-1,-1
6rcv_3,-1,-1,-1,-1,-1,-1
7tet_1,-1,-1,-1,-1,-1,-1
5o8f_0,-1,-1,-1,-1,-1,-1
5ojm_4,-1,-1,-1,-1,-1,-1
7k7y_1,-1,-1,-1,-1,-1,-1
7sp6_0,-1,-1,-1,-1,-1,-1
7sp6_1,-1,-1,-1,-1,-1,-1
4o02_0,-1,-1,-1,-1,-1,-1
3vrl_0,-1,-1,-1,-1,-1,-1
4dag_0,-1,-1,-1,-1,-1,-1
6qpg_1,-1,-1,-1,-1,-1,-1
6y6c_1,-1,-1,-1,-1,-1,-1
6ymq_0,-1,-1,-1,-1,-1,-1
6yye_0,-1,-1,-1,-1,-1,-1
6p62_2,-1,-1,-1,-1,-1,-1
3u9u_0,-1,-1,-1,-1,-1,-1
7ws3_1,-1,-1,-1,-1,-1,-1
3lhp_0,-1,-1,-1,-1,-1,-1
7q3q_0,-1,-1,-1,-1,-1,-1
7q3r_0,-1,-1,-1,-1,-1,-1
7q3r_1,-1,-1,-1,-1,-1,-1
7qez_0,-1,-1,-1,-1,-1,-1
7qez_1,-1,-1,-1,-1,-1,-1
7qf0_0,-1,-1,-1,-1,-1,-1
7qf1_0,-1,-1,-1,-1,-1,-1
8qh0_0,-1,-1,-1,-1,-1,-1
6mco_0,-1,-1,-1,-1,-1,-1
6qex_0,-1,-1,-1,-1,-1,-1
7nvl_1,-1,-1,-1,-1,-1,-1
7nvm_0,-1,-1,-1,-1,-1,-1
7nvn_0,-1,-1,-1,-1,-1,-1
7k9h_0,-1,-1,-1,-1,-1,-1
7kbb_1,-1,-1,-1,-1,-1,-1
7kf9_0,-1,-1,-1,-1,-1,-1
6mid_0,-1,-1,-1,-1,-1,-1
7cbp_0,-1,-1,-1,-1,-1,-1
7kcr_0,-1,-1,-1,-1,-1,-1
8cxg_1,-1,-1,-1,-1,-1,-1
8cxh_1,-1,-1,-1,-1,-1,-1
8cxi_1,-1,-1,-1,-1,-1,-1
3jwd_1,-1,-1,-1,-1,-1,-1
6dcq_1,-1,-1,-1,-1,-1,-1
1fe8_0,-1,-1,-1,-1,-1,-1
2adf_0,-1,-1,-1,-1,-1,-1
7jgj_0,-1,-1,-1,-1,-1,-1
5bop_0,-1,-1,-1,-1,-1,-1
7e7x_0,-1,-1,-1,-1,-1,-1
7q9k_1,-1,-1,-1,-1,-1,-1
4c58_0,-1,-1,-1,-1,-1,-1
6umg_0,-1,-1,-1,-1,-1,-1
6kn9_0,-1,-1,-1,-1,-1,-1
3tyg_0,-1,-1,-1,-1,-1,-1
5tpw_0,-1,-1,-1,-1,-1,-1
7c2l_1,-1,-1,-1,-1,-1,-1
6pdx_2,-1,-1,-1,-1,-1,-1
6vlr_1,-1,-1,-1,-1,-1,-1
8ttw_0,-1,-1,-1,-1,-1,-1
8ttw_1,-1,-1,-1,-1,-1,-1
8ttw_2,-1,-1,-1,-1,-1,-1
3sdy_0,-1,-1,-1,-1,-1,-1
4fqr_0,231,-1,-1,249,-1,-1
4fp8_1,231,-1,-1,249,-1,-1
5umn_0,231,-1,-1,249,-1,-1
6d0u_2,-1,-1,-1,-1,-1,-1
6ocb_0,-1,-1,-1,-1,-1,-1
7ym8_0,-1,-1,-1,-1,-1,-1
7ymh_0,-1,-1,-1,-1,-1,-1
8as3_0,-1,-1,-1,-1,-1,-1
8iw1_0,-1,-1,-1,-1,-1,-1
8g85_2,-1,-1,-1,-1,-1,-1
7yit_0,-1,-1,-1,-1,-1,-1
8hsc_1,-1,-1,-1,-1,-1,-1
7ufw_1,-1,-1,-1,-1,-1,-1
7ust_0,-1,-1,-1,-1,-1,-1
8h3x_0,-1,-1,-1,-1,-1,-1
8h3y_0,-1,-1,-1,-1,-1,-1
8weo_1,-1,-1,-1,-1,-1,-1
7eak_0,-1,-1,-1,-1,-1,-1
8gsd_0,-1,-1,-1,-1,-1,-1
7xmz_1,-1,-1,-1,-1,-1,-1
7s1b_1,-1,-1,-1,-1,-1,-1
7wbh_0,-1,-1,-1,-1,-1,-1
8dfl_0,-1,-1,-1,-1,-1,-1
7ssz_0,-1,-1,-1,-1,-1,-1
7xqv_0,-1,-1,-1,-1,-1,-1
5cjs_1,-1,-1,-1,-1,-1,-1
7dc8_0,-1,-1,-1,-1,-1,-1
8iow_0,-1,-1,-1,-1,-1,-1
6xsk_0,-1,-1,-1,-1,-1,-1
4qhu_1,-1,-1,-1,-1,-1,-1
6j11_2,-1,-1,-1,-1,-1,-1
6pz8_1,-1,-1,-1,-1,-1,-1
7e8c_1,-1,-1,-1,-1,-1,-1
7e8c_6,-1,-1,-1,-1,-1,-1
7e8c_7,-1,-1,-1,-1,-1,-1
7ter_0,-1,-1,-1,-1,-1,-1
7q9p_1,-1,-1,-1,-1,-1,-1
4m3k_0,-1,-1,-1,-1,-1,-1
4n1h_0,-1,-1,-1,-1,-1,-1
5lwf_1,-1,-1,-1,-1,-1,-1
1ob1_0,-1,-1,-1,-1,-1,-1
6xqw_0,-1,-1,-1,-1,-1,-1
4jan_1,-1,-1,-1,-1,-1,-1
7l0n_0,-1,-1,-1,-1,-1,-1
7l0n_1,232,-1,-1,250,-1,-1
7l0n_2,232,-1,-1,250,-1,-1
7l0n_3,-1,-1,-1,-1,-1,-1
7rxd_0,-1,-1,-1,-1,-1,-1
7rxc_0,-1,-1,-1,-1,-1,-1
4f2m_0,-1,-1,-1,-1,-1,-1
5w08_3,-1,-1,-1,-1,-1,-1
6e4x_0,-1,-1,-1,-1,-1,-1
6xpq_0,-1,-1,-1,-1,-1,-1
6xpr_0,-1,-1,-1,-1,-1,-1
6xpy_0,-1,-1,-1,-1,-1,-1
6xq2_1,-1,-1,-1,-1,-1,-1
7t4s_0,-1,-1,-1,-1,-1,-1
1tpx_0,-1,-1,-1,-1,-1,-1
5esv_0,-1,-1,-1,-1,-1,-1
4xwg_0,-1,-1,-1,-1,-1,-1
5vaq_0,-1,-1,-1,-1,-1,-1
6lbh_1,-1,-1,-1,-1,-1,-1
5cjo_0,-1,-1,-1,-1,-1,-1
6hhu_0,-1,-1,-1,-1,-1,-1
6hhu_1,-1,-1,-1,-1,-1,-1
8rwf_2,-1,-1,-1,-1,-1,-1
4y5y_0,-1,-1,-1,-1,-1,-1
4dvr_0,-1,-1,-1,-1,-1,-1
4r4f_0,-1,-1,-1,-1,-1,-1
4rwy_0,-1,-1,-1,-1,-1,-1
6qgw_0,-1,-1,-1,-1,-1,-1
6xzu_0,-1,-1,-1,-1,-1,-1
6bkc_0,-1,-1,-1,-1,-1,-1
3w14_0,-1,-1,-1,-1,-1,-1
8ykd_0,-1,-1,-1,-1,-1,-1
9r2e_1,-1,-1,-1,-1,-1,-1
9dms_0,-1,-1,-1,-1,-1,-1
9dmv_0,-1,-1,-1,-1,-1,-1
9dpc_0,-1,-1,-1,-1,-1,-1
9j7y_0,-1,-1,-1,-1,-1,-1
9cn2_0,-1,-1,-1,-1,-1,-1
9f6o_0,-1,-1,-1,-1,-1,-1
9fkd_0,-1,-1,-1,-1,-1,-1
8v5p_0,-1,-1,-1,-1,-1,-1
8ug9_0,-1,-1,-1,-1,-1,-1
8q3j_0,-1,-1,-1,-1,-1,-1
8pmz_0,-1,-1,-1,-1,-1,-1
8pn0_1,-1,-1,-1,-1,-1,-1
8v2e_0,-1,-1,-1,-1,-1,-1
8qz1_0,-1,-1,-1,-1,-1,-1
4kvn_0,-1,-1,-1,-1,-1,-1
8ut3_0,-1,-1,-1,-1,-1,-1
8uwa_0,-1,-1,-1,-1,-1,-1
8y6h_0,-1,-1,-1,-1,-1,-1
8rqf_0,-1,-1,-1,-1,-1,-1
7vyt_0,-1,-1,-1,-1,-1,-1
8jel_1,-1,-1,-1,-1,-1,-1
8jen_0,-1,-1,-1,-1,-1,-1
8jeo_0,-1,-1,-1,-1,-1,-1
8vtd_0,-1,-1,-1,-1,-1,-1
8vte_1,-1,-1,-1,-1,-1,-1
8t3q_0,-1,-1,-1,-1,-1,-1
8t3s_0,-1,-1,-1,-1,-1,-1
8d50_0,-1,-1,-1,-1,-1,-1
8j1v_0,-1,-1,-1,-1,-1,-1
8yrp_0,-1,-1,-1,-1,-1,-1
8tth_0,-1,-1,-1,-1,-1,-1
8oud_0,-1,-1,-1,-1,-1,-1
8w9j_0,-1,-1,-1,-1,-1,-1
8tp2_0,-1,-1,-1,-1,-1,-1
8tp4_0,-1,-1,-1,-1,-1,-1
8tp6_0,-1,-1,-1,-1,-1,-1
8tp7_0,-1,-1,-1,-1,-1,-1
8tp9_2,-1,-1,-1,-1,-1,-1
7yub_0,-1,-1,-1,-1,-1,-1
8qv5_0,233,-1,-1,251,-1,-1
8qv6_0,233,-1,-1,251,-1,-1
8rl7_0,233,-1,-1,251,-1,-1
8rlc_1,-1,-1,-1,-1,-1,-1
8afl_1,-1,-1,-1,-1,-1,-1
8afm_1,-1,-1,-1,-1,-1,-1
8aia_0,-1,-1,-1,-1,-1,-1
8aia_2,-1,-1,-1,-1,-1,-1
8aix_0,-1,-1,-1,-1,-1,-1
8aix_2,-1,-1,-1,-1,-1,-1
8aix_4,-1,-1,-1,-1,-1,-1
8aix_6,-1,-1,-1,-1,-1,-1
7tcn_1,-1,-1,-1,-1,-1,-1
7t9t_0,-1,-1,-1,-1,-1,-1
8d0z_0,-1,-1,-1,-1,-1,-1
8dt8_1,-1,-1,-1,-1,-1,-1
8idn_0,-1,-1,-1,-1,-1,-1
8hj5_0,-1,-1,-1,-1,-1,-1
8dn7_1,-1,-1,-1,-1,-1,-1
8dzr_0,-1,-1,-1,-1,-1,-1
8sav_0,-1,-1,-1,-1,-1,-1
7ty0_0,-1,-1,-1,-1,-1,-1
8k0d_0,-1,-1,-1,-1,-1,-1
8xpy_0,-1,-1,-1,-1,-1,-1
8dl6_0,-1,-1,-1,-1,-1,-1
8e0e_0,-1,-1,-1,-1,-1,-1
7wch_1,-1,-1,-1,-1,-1,-1
7wcp_1,-1,-1,-1,-1,-1,-1
7wtf_0,-1,-1,-1,-1,-1,-1
7wtk_2,-1,-1,-1,-1,-1,-1
7sr3_0,-1,-1,-1,-1,-1,-1
8cz5_0,-1,-1,-1,-1,-1,-1
7w7e_0,234,-1,-1,252,-1,-1
7ej0_0,234,-1,-1,252,-1,-1
7srs_0,-1,-1,-1,-1,-1,-1
6o2b_2,235,-1,-1,253,-1,-1
6o2b_3,235,-1,-1,253,-1,-1
6nc2_1,-1,-1,-1,-1,-1,-1
5nh3_1,-1,-1,-1,-1,-1,-1
6oz6_2,-1,-1,-1,-1,-1,-1
4jhw_0,-1,-1,-1,-1,-1,-1
9bge_2,-1,-1,-1,-1,-1,-1
8vvk_1,-1,-1,-1,-1,-1,-1
8xqp_0,-1,-1,-1,-1,-1,-1
8rmm_2,-1,-1,-1,-1,-1,-1
8rmm_3,-1,-1,-1,-1,-1,-1
8rmm_4,-1,-1,-1,-1,-1,-1
8rmm_5,-1,-1,-1,-1,-1,-1
8rmm_6,-1,-1,-1,-1,-1,-1
8rmm_7,-1,-1,-1,-1,-1,-1
8rmm_9,-1,-1,-1,-1,-1,-1
8owv_0,-1,-1,-1,-1,-1,-1
8owv_1,-1,-1,-1,-1,-1,-1
8smm_0,-1,-1,-1,-1,-1,-1
8ssz_1,-1,-1,-1,-1,-1,-1
8st0_1,-1,-1,-1,-1,-1,-1
8i5l_1,-1,-1,-1,-1,-1,-1
8jg5_0,-1,-1,-1,-1,-1,-1
8bw0_0,-1,-1,-1,-1,-1,-1
8jh7_0,-1,-1,-1,-1,-1,-1
8eyh_0,-1,-1,-1,-1,-1,-1
8f4p_0,-1,-1,-1,-1,-1,-1
7yfc_0,-1,-1,-1,-1,-1,-1
7yfd_0,-1,-1,-1,-1,-1,-1
8oxv_0,-1,-1,-1,-1,-1,-1
8oxx_0,-1,-1,-1,-1,-1,-1
8rmx_0,-1,-1,-1,-1,-1,-1
8rmy_0,-1,-1,-1,-1,-1,-1
8t05_0,-1,-1,-1,-1,-1,-1
8c5h_0,-1,-1,-1,-1,-1,-1
8dok_1,-1,-1,-1,-1,-1,-1
8dok_4,-1,-1,-1,-1,-1,-1
8dok_5,-1,-1,-1,-1,-1,-1
8eeu_0,-1,-1,-1,-1,-1,-1
8deq_0,-1,-1,-1,-1,-1,-1
8iys_0,-1,-1,-1,-1,-1,-1
8dis_0,-1,-1,-1,-1,-1,-1
7quh_0,-1,-1,-1,-1,-1,-1
8h07_4,-1,-1,-1,-1,-1,-1
8h07_5,-1,-1,-1,-1,-1,-1
7z2m_3,-1,-1,-1,-1,-1,-1
8hhz_0,-1,-1,-1,-1,-1,-1
7t82_0,-1,-1,-1,-1,-1,-1
5hhv_0,-1,-1,-1,-1,-1,-1
8b7w_0,-1,-1,-1,-1,-1,-1
7uby_1,-1,-1,-1,-1,-1,-1
8efb_0,-1,-1,-1,254,89,-1
8f7w_0,-1,-1,-1,254,89,-1
7wz7_0,236,-1,-1,254,89,-1
7x10_0,236,-1,-1,254,89,-1
7w71_0,-1,-1,-1,-1,-1,-1
7y7m_0,-1,-1,-1,-1,-1,-1
7yrf_0,-1,-1,-1,-1,-1,-1
7orb_0,-1,-1,-1,-1,-1,-1
7orb_2,-1,-1,-1,-1,-1,-1
7orb_1,-1,-1,-1,-1,-1,-1
7orb_3,-1,-1,-1,-1,-1,-1
8dly_0,-1,-1,-1,-1,-1,-1
7uzb_0,-1,-1,-1,-1,-1,-1
7zbu_0,-1,-1,-1,-1,-1,-1
8cxn_0,-1,-1,-1,-1,-1,-1
8cxq_0,-1,-1,-1,-1,-1,-1
8cy6_0,-1,-1,-1,-1,-1,-1
8cy9_0,-1,-1,-1,-1,-1,-1
8cya_1,-1,-1,-1,-1,-1,-1
8cyb_0,-1,-1,-1,-1,-1,-1
8cyd_2,-1,-1,-1,-1,-1,-1
5mhr_3,-1,-1,-1,-1,-1,-1
5ip4_1,-1,-1,-1,-1,-1,-1
1ezv_0,-1,-1,-1,-1,-1,-1
1kyo_0,-1,-1,-1,-1,-1,-1
4pd4_0,-1,-1,-1,-1,-1,-1
2ibz_0,-1,-1,-1,-1,-1,-1
3cx5_1,-1,-1,-1,-1,-1,-1
1p84_0,-1,-1,-1,-1,-1,-1
1kb9_0,-1,-1,-1,-1,-1,-1
3cxh_1,-1,-1,-1,-1,-1,-1
2vh5_0,237,-1,-1,255,-1,-1
2uzi_0,237,-1,-1,255,-1,-1
5van_0,-1,-1,-1,-1,-1,-1
6pci_0,-1,-1,-1,-1,-1,-1
6pci_1,-1,-1,-1,-1,-1,-1
6pci_2,-1,-1,-1,-1,-1,-1
6pci_3,-1,-1,-1,-1,-1,-1
6pci_4,-1,-1,-1,-1,-1,-1
6pci_5,-1,-1,-1,-1,-1,-1
4dw2_0,-1,-1,-1,-1,-1,-1
5hgg_0,-1,-1,-1,-1,-1,-1
4g80_0,-1,-1,-1,-1,-1,-1
4h8w_0,-1,-1,-1,-1,-1,-1
4jpw_0,-1,-1,-1,-1,-1,-1
4rfn_0,-1,-1,-1,-1,-1,-1
4rfo_0,-1,-1,-1,-1,-1,-1
5w4l_0,238,-1,-1,256,-1,-1
5w4l_1,238,-1,-1,256,-1,-1
5w4l_2,-1,-1,-1,-1,-1,-1
5w4l_3,-1,-1,-1,-1,-1,-1
5wb9_0,-1,-1,-1,-1,-1,-1
6bck_0,-1,-1,-1,-1,-1,-1
6mfp_0,-1,-1,-1,-1,-1,-1
6mg7_0,-1,-1,-1,-1,-1,-1
6ofi_0,-1,-1,-1,-1,-1,-1
6oz2_0,-1,-1,-1,-1,-1,-1
7n8q_0,-1,-1,-1,-1,-1,-1
7sx6_1,-1,-1,-1,-1,-1,-1
7sx7_1,-1,-1,-1,-1,-1,-1
6k5d_1,-1,-1,-1,-1,-1,-1
6adb_0,-1,-1,-1,-1,-1,-1
5u68_1,-1,-1,-1,-1,-1,-1
6vc9_0,-1,-1,-1,-1,-1,-1
6vca_0,-1,-1,-1,-1,-1,-1
6muf_0,-1,-1,-1,-1,-1,-1
6mug_0,-1,-1,-1,-1,-1,-1
7nmu_0,-1,-1,-1,-1,-1,-1
5cez_0,-1,-1,-1,-1,-1,-1
6crq_1,-1,-1,-1,-1,-1,-1
6mu8_1,239,-1,-1,257,-1,-1
6mu6_0,239,-1,-1,257,-1,-1
6mu7_0,239,-1,-1,257,-1,-1
6mtj_1,239,-1,-1,257,-1,-1
6mtn_0,239,-1,-1,257,-1,-1
6nm6_1,239,-1,-1,257,-1,-1
6nm6_2,-1,-1,-1,-1,-1,-1
6nnf_0,-1,-1,-1,-1,-1,-1
6nnf_2,-1,-1,-1,-1,-1,-1
6nnj_0,-1,-1,-1,-1,-1,-1
6nnj_1,-1,-1,-1,-1,-1,-1
8dp1_1,-1,-1,-1,-1,-1,-1
7ocy_0,-1,-1,-1,-1,-1,-1
6x04_4,-1,-1,-1,-1,-1,-1
3p11_0,-1,-1,-1,-1,-1,-1
4leo_0,-1,-1,-1,-1,-1,-1
7d85_0,-1,-1,-1,-1,-1,-1
6ad7_0,-1,-1,-1,-1,-1,-1
6ada_0,-1,-1,-1,-1,-1,-1
6ad8_0,-1,-1,-1,-1,-1,-1
1ott_0,-1,-1,-1,-1,-1,-1
2h2s_1,-1,-1,-1,-1,-1,-1
4kkc_0,-1,-1,-1,-1,-1,-1
6adc_1,-1,-1,-1,-1,-1,-1
4kk9_1,-1,-1,-1,-1,-1,-1
4fg6_1,-1,-1,-1,-1,-1,-1
4kkl_0,-1,-1,-1,-1,-1,-1
4kka_0,-1,-1,-1,-1,-1,-1
4kkb_1,-1,-1,-1,-1,-1,-1
4xmm_0,-1,-1,-1,-1,-1,-1
6fyt_0,-1,-1,-1,-1,-1,-1
6oc3_1,-1,-1,-1,-1,-1,-1
6wiz_0,-1,-1,-1,-1,-1,-1
8u44_0,-1,-1,-1,-1,-1,-1
7sg4_0,-1,-1,-1,-1,-1,-1
7whj_2,-1,-1,-1,-1,-1,-1
8jva_0,-1,-1,-1,-1,-1,-1
8jva_1,-1,-1,-1,-1,-1,-1
5any_1,-1,-1,-1,-1,-1,-1
7l1v_1,-1,-1,-1,-1,-1,-1
7tyf_0,-1,-1,-1,-1,-1,-1
9bue_0,-1,-1,-1,-1,-1,-1
7tyl_0,-1,-1,-1,-1,-1,-1
7tyo_0,-1,-1,-1,-1,-1,-1
9blb_0,-1,-1,-1,-1,-1,-1
9blc_0,-1,-1,-1,-1,-1,-1
9blw_0,-1,-1,-1,-1,-1,-1
7kqb_1,-1,-1,-1,-1,-1,-1
7cqc_0,-1,-1,-1,-1,-1,-1
8ipc_0,-1,-1,-1,-1,-1,-1
5j3d_1,-1,-1,-1,-1,-1,-1
5v7j_1,-1,-1,-1,-1,-1,-1
7wk9_0,-1,-1,-1,-1,-1,-1
7wka_1,-1,-1,-1,-1,-1,-1
6aod_0,-1,-1,-1,-1,-1,-1
4wen_0,-1,-1,-1,-1,-1,-1
7ecy_0,-1,-1,-1,-1,-1,-1
6b73_0,-1,-1,-1,-1,-1,-1
6vi4_1,-1,-1,-1,-1,-1,-1
3ngb_2,-1,-1,-1,-1,-1,-1
3se8_0,-1,-1,-1,-1,-1,-1
3se9_0,-1,-1,-1,-1,-1,-1
4jb9_0,-1,-1,-1,-1,-1,-1
4lsp_0,-1,-1,-1,-1,-1,-1
4lsu_0,-1,-1,-1,-1,-1,-1
4olu_0,-1,-1,-1,-1,-1,-1
4olw_0,240,-1,-1,258,-1,-1
4olv_0,240,-1,-1,258,-1,-1
4olx_0,240,-1,-1,258,-1,-1
4oly_0,-1,-1,-1,-1,-1,-1
4olz_0,241,-1,-1,259,-1,-1
4om0_0,241,-1,-1,259,-1,-1
4om1_0,241,-1,-1,259,-1,-1
4s1q_0,-1,-1,-1,-1,-1,-1
4s1r_0,-1,-1,-1,-1,-1,-1
4s1s_0,-1,-1,-1,-1,-1,-1
4xnz_2,-1,-1,-1,-1,-1,-1
4xvt_0,-1,-1,-1,-1,-1,-1
4ydk_0,-1,-1,-1,-1,-1,-1
4ydl_1,-1,-1,-1,-1,-1,-1
4yfl_0,-1,-1,-1,-1,-1,-1
5cd5_0,-1,-1,-1,-1,-1,-1
5f96_0,-1,-1,-1,-1,-1,-1
5f9o_0,-1,-1,-1,-1,-1,-1
5f9w_0,-1,-1,-1,-1,-1,-1
5te6_0,-1,-1,-1,-1,-1,-1
5c3l_0,-1,-1,-1,-1,-1,-1
7lab_2,-1,-1,-1,-1,-1,-1
6rps_1,-1,-1,-1,-1,-1,-1
6wex_0,-1,-1,-1,-1,-1,-1
7qnw_0,-1,-1,-1,-1,-1,-1
7qnw_1,-1,-1,-1,-1,-1,-1
7qtj_0,-1,-1,-1,-1,-1,-1
7qtj_1,-1,-1,-1,-1,-1,-1
7qtk_0,-1,-1,-1,-1,-1,-1
7tc9_0,-1,-1,-1,-1,-1,-1
7tn0_0,-1,-1,-1,-1,-1,-1
7tn0_1,-1,-1,-1,-1,-1,-1
7tn0_2,-1,-1,-1,-1,-1,-1
7tn0_3,-1,-1,-1,-1,-1,-1
7u0d_0,-1,-1,-1,-1,-1,-1
7u0d_1,-1,-1,-1,-1,-1,-1
7we7_0,-1,-1,-1,-1,-1,-1
7we8_0,-1,-1,-1,-1,-1,-1
7we9_0,-1,-1,-1,-1,-1,-1
7wea_0,-1,-1,-1,-1,-1,-1
7web_1,-1,-1,-1,-1,-1,-1
7wec_1,-1,-1,-1,-1,-1,-1
7wee_0,-1,-1,-1,-1,-1,-1
7wi0_0,-1,-1,-1,-1,-1,-1
7wi0_1,-1,-1,-1,-1,-1,-1
7wi0_2,-1,-1,-1,-1,-1,-1
7wk0_0,-1,-1,-1,-1,-1,-1
7wlc_0,-1,-1,-1,-1,-1,-1
7wm0_0,-1,-1,-1,-1,-1,-1
7wog_0,-1,-1,-1,-1,-1,-1
7wop_0,-1,-1,-1,-1,-1,-1
7wop_1,-1,-1,-1,-1,-1,-1
7wp5_0,-1,-1,-1,-1,-1,-1
7wr8_0,-1,-1,-1,-1,-1,-1
7wrj_0,-1,-1,-1,-1,-1,-1
7wrl_0,-1,-1,-1,-1,-1,-1
7wrv_0,-1,-1,-1,-1,-1,-1
7wrz_0,-1,-1,-1,-1,-1,-1
7ws6_0,-1,-1,-1,-1,-1,-1
7wsc_0,-1,-1,-1,-1,-1,-1
7wt9_0,-1,-1,-1,-1,-1,-1
7wtg_0,-1,-1,-1,-1,-1,-1
7wth_0,-1,-1,-1,-1,-1,-1
7wtj_0,-1,-1,-1,-1,-1,-1
7wwk_0,-1,-1,-1,-1,-1,-1
7x1m_0,-1,-1,-1,-1,-1,-1
7x1m_1,-1,-1,-1,-1,-1,-1
7x1m_2,-1,-1,-1,-1,-1,-1
7x66_0,-1,-1,-1,-1,-1,-1
7xck_0,-1,-1,-1,-1,-1,-1
7xcp_0,-1,-1,-1,-1,-1,-1
7xh8_0,-1,-1,-1,-1,-1,-1
7xik_0,-1,-1,-1,-1,-1,-1
7xj9_0,-1,-1,-1,-1,-1,-1
7xj9_1,-1,-1,-1,-1,-1,-1
7xj9_2,-1,-1,-1,-1,-1,-1
7y0c_1,-1,-1,-1,-1,-1,-1
7y0w_0,-1,-1,-1,-1,-1,-1
7y0w_1,-1,-1,-1,-1,-1,-1
7yad_1,-1,-1,-1,-1,-1,-1
7yd1_0,-1,-1,-1,-1,-1,-1
7ykj_0,-1,-1,-1,-1,-1,-1
7yow_1,-1,-1,-1,260,90,-1
7zf3_0,-1,-1,-1,260,90,-1
7zf3_1,-1,-1,-1,-1,-1,-1
7zf4_0,-1,-1,-1,-1,-1,-1
7zf4_1,-1,-1,-1,-1,-1,-1
7zf5_0,-1,-1,-1,-1,-1,-1
7zf5_1,-1,-1,-1,-1,-1,-1
7zf5_2,-1,-1,-1,-1,-1,-1
7zf5_3,-1,-1,-1,-1,-1,-1
7zfa_0,-1,-1,-1,-1,-1,-1
